"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1302","Markdown-Formatierung entfernen (Auswahl)","btnClearFmt.setToolTipText(""Markdown-Formatierung entfernen (Auswahl)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1303","Fett (**) auf Auswahl","btnBold.setToolTipText(""Fett (**) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1304","Kursiv (*) auf Auswahl","btnItalic.setToolTipText(""Kursiv (*) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1305","Überschrift (## ) hinzufügen","btnHeading.setToolTipText(""Überschrift (## ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1306","Aufzählung (- ) hinzufügen","btnBullet.setToolTipText(""Aufzählung (- ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1307","Nummerierte Liste (1. ) hinzufügen","btnNumbered.setToolTipText(""Nummerierte Liste (1. ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1308","Zitat (> ) hinzufügen","btnQuote.setToolTipText(""Zitat (> ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1309","Inline-Code (`) auf Auswahl","btnCodeInline.setToolTipText(""Inline-Code (`) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1316","Markdown-Formatierung entfernen (Auswahl in Vorschau)","btnPClearFmt.setToolTipText(""Markdown-Formatierung entfernen (Auswahl in Vorschau)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1317","Fett (**) auf Auswahl","btnPBold.setToolTipText(""Fett (**) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1318","Kursiv (*) auf Auswahl","btnPItalic.setToolTipText(""Kursiv (*) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1319","Überschrift (## ) hinzufügen","btnPHeading.setToolTipText(""Überschrift (## ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1320","Aufzählung (- ) hinzufügen","btnPBullet.setToolTipText(""Aufzählung (- ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1321","Nummerierte Liste (1. ) hinzufügen","btnPNumbered.setToolTipText(""Nummerierte Liste (1. ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1322","Zitat (> ) hinzufügen","btnPQuote.setToolTipText(""Zitat (> ) hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1323","Inline-Code (`) auf Auswahl","btnPCodeInline.setToolTipText(""Inline-Code (`) auf Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\MarkdownPanel.java","1765","Vorschau","if (""Vorschau"".equals(title)) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\OutlookMessagePanel.java","748","Erro ao carregar der Vorschau.","this.showStatus(""Erro ao carregar der Vorschau."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImagePanel.java","909","Daten für die Vorschaudarstellung sind ungültig.","this.showStatus(""Daten für die Vorschaudarstellung sind ungültig."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImagePanel.java","962","Vorschau nicht verfügbar","showStatus(""Vorschau nicht verfügbar"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1328","Daten für die Vorschaudarstellung sind ungültig.","this.showStatus(""Daten für die Vorschaudarstellung sind ungültig."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\PdfImageScrollingPanel.java","1427","Vorschau nicht verfügbar","showStatus(""Vorschau nicht verfügbar"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","1101","Keine Audiodaten vorhanden","showStatus(""Keine Audiodaten vorhanden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","1157","Fehler beim Verarbeiten der Audiodaten: ","showStatus(""Fehler beim Verarbeiten der Audiodaten: "" + e.getMessage());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\documents\viewer\SoundplayerPanel.java","1167","Unerwarteter Fehler: ","showStatus(""Unerwarteter Fehler: "" + ex.getMessage());"
