"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2633","Nachricht senden","mnuSendMessageForDocument.setText(""Nachricht senden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2642","löschen","mnuRemoveDocument.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2656","führt eine Texterkennung für die selektieren Dokumente durch","mnuOcr.setToolTipText(""führt eine Texterkennung für die selektieren Dokumente durch"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2666","alle selektierten Dokumente in ein PDF exportieren","mnuMergeToPdf.setToolTipText(""alle selektierten Dokumente in ein PDF exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2685","als PDF lokal speichern","mnuSaveDocumentsLocallyPdf.setText(""als PDF lokal speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2713","verschlüsseltes PDF exportieren","mnuSaveDocumentEncrypted.setText(""verschlüsseltes PDF exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2771","im externen Mailprogramm öffnen","mnuOpenInExternalMailer.setText(""im externen Mailprogramm öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2809","drucken (Standarddrucker)","mnuDirectPrint.setText(""drucken (Standarddrucker)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2844","als Vorlage speichern","mnuUseDocumentAsTemplate.setText(""als Vorlage speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2876","Aktenkopf","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Aktenkopf""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2878","Aktenzeichen:","jLabel1.setText(""Aktenzeichen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","2891","archivierte Akte","chkArchived.setText(""archivierte Akte"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3029","Aktenzeichen in Zwischenablage kopieren","cmdCopyCaseNumber.setToolTipText(""Aktenzeichen in Zwischenablage kopieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3038","Aktenzeichen bearbeiten (nur für Administratoren)","cmdEditCaseNumber.setToolTipText(""Aktenzeichen bearbeiten (nur für Administratoren)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3137","Akten-Etiketten","jPanel2.setBorder(javax.swing.BorderFactory.createTitledBorder(""Akten-Etiketten""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3159","Notizen","jPanel3.setBorder(javax.swing.BorderFactory.createTitledBorder(""Notizen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3294","Beteiligte","tabPaneArchiveFile.addTab(""Beteiligte"", new javax.swing.ImageIcon(getClass().getResource(""/icons/vcard.png"")), tabParties); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3296","Dokumente","jPanel7.setBorder(javax.swing.BorderFactory.createTitledBorder(""Dokumente""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3300","neues Dokument aus Vorlage erstellen","cmdNewDocument.setToolTipText(""neues Dokument aus Vorlage erstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3325","Suche zurücksetzen","cmdClearSearch.setToolTipText(""Suche zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3372","Dokument-Etiketten","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(""Dokument-Etiketten""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3486","Dokumente","tabPaneArchiveFile.addTab(""Dokumente"", new javax.swing.ImageIcon(getClass().getResource(""/icons/folder_documents.png"")), tabDocuments); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3517","erstellte Rechnungen und Belege","jLabel32.setText(""erstellte Rechnungen und Belege"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3593","Buchung bearbeiten","cmdEditAccountEntry.setToolTipText(""Buchung bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3601","Buchung löschen","cmdRemoveAccountEntry.setToolTipText(""Buchung löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3750","Aktenkonto in Tabellenkalkulation exportieren","cmdExportAccountEntries.setToolTipText(""Aktenkonto in Tabellenkalkulation exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3766","neue Zahlung aus Buchung im Aktenkonto","cmdPaymentFromAccountEntry.setToolTipText(""neue Zahlung aus Buchung im Aktenkonto"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3823","Aktenkonto","subTabsFinance.addTab(""Aktenkonto"", jPanel15);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3826","Zahlungen:","jLabel29.setText(""Zahlungen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3851","ausgehende Zahlungen","jLabel31.setText(""ausgehende Zahlungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3852","ausgehende Zahlungen vorbereiten und über \","jLabel31.setToolTipText(""ausgehende Zahlungen vorbereiten und über \""Finanzen\"" - \""Zahlungen verwalten\"" eine Stapelüberweisung vorbereiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3884","Zahlungen","subTabsFinance.addTab(""Zahlungen"", jPanel19);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3942","neue Berechnung","cmdNewRvg.setText(""neue Berechnung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","3989","Wiedervorlagen, Fristen und Termine","jPanel9.setBorder(javax.swing.BorderFactory.createTitledBorder(""Wiedervorlagen, Fristen und Termine""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4170","Falldaten hinzufügen","jLabel16.setText(""Falldaten hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4179","Der hier eingegebene Wert wird den Vorlagenplatzhaltern in diesem Blatt vorangestellt. In der Regel kann die Voreinstellung ohne Änderung übernommen werden.","txtFormPrefix.setToolTipText(""Der hier eingegebene Wert wird den Vorlagenplatzhaltern in diesem Blatt vorangestellt. In der Regel kann die Voreinstellung ohne Änderung übernommen werden."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4184","Der hier eingegebene Wert wird den Vorlagenplatzhaltern in diesem Blatt vorangestellt. In der Regel kann die Voreinstellung ohne Änderung übernommen werden.","jLabel18.setToolTipText(""Der hier eingegebene Wert wird den Vorlagenplatzhaltern in diesem Blatt vorangestellt. In der Regel kann die Voreinstellung ohne Änderung übernommen werden."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4189","weitere Falldatenblätter herunterladen","cmdFormsManager.setToolTipText(""weitere Falldatenblätter herunterladen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4270","Aktenhistorie","jPanel10.setBorder(javax.swing.BorderFactory.createTitledBorder(""Aktenhistorie""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4327","Historie im Browser öffnen","cmdExportHistoryTimeline.setToolTipText(""Historie im Browser öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4335","Historie als HTML-Dokument zur Akte speichern","cmdSaveHistoryDocument.setToolTipText(""Historie als HTML-Dokument zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4441","Bearbeiten","cmdToEditMode.setToolTipText(""Bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4450","Deckblatt für Handakte drucken","cmdPrint.setToolTipText(""Deckblatt für Handakte drucken"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4458","Zurück","cmdBackToSearch.setToolTipText(""Zurück"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4467","gesamte Akte als HTML exportieren","cmdExportHtml.setToolTipText(""gesamte Akte als HTML exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4475","Speichern","cmdSave.setToolTipText(""Speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4513","neue Notiz hinzufügen","cmdHeaderAddNote.setToolTipText(""neue Notiz hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4521","Dokument-Favoriten anzeigen","cmdFavoriteDocuments.setToolTipText(""Dokument-Favoriten anzeigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFilePanel.java","4558","Assistent Ingo - Chat öffnen","cmdIngoChat.setToolTipText(""Assistent Ingo - Chat öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","821","Akte bearbeiten","mnuOpenArchiveFile.setText(""Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","822","gewählte Akte bearbeiten","mnuOpenArchiveFile.setToolTipText(""gewählte Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","961","Zum Suchen <Enter> drücken","jLabel6.setToolTipText(""Zum Suchen <Enter> drücken"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","1070","Wiedervorlagen, Fristen und Termine suchen","lblPanelTitle.setText(""Wiedervorlagen, Fristen und Termine suchen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","1076","Liste nach LibreOffice exportieren","cmdExport.setToolTipText(""Liste nach LibreOffice exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","1084","Aktualisieren","cmdRefresh.setToolTipText(""Aktualisieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsFindPanel.java","1092","Drucken","cmdPrint.setToolTipText(""Drucken"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","756","Akte bearbeiten","mnuOpenArchiveFile.setText(""Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","757","gewählte Akte bearbeiten","mnuOpenArchiveFile.setToolTipText(""gewählte Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","769","Akten ohne offene Wiedervorlagen und Fristen","lblPanelTitle.setText(""Akten ohne offene Wiedervorlagen und Fristen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","775","Liste nach LibreOffice exportieren","cmdExport.setToolTipText(""Liste nach LibreOffice exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","783","Aktualisieren","cmdRefresh.setToolTipText(""Aktualisieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","839","ohne Wiedervorlage / Frist / Termin","tabTables.addTab(""ohne Wiedervorlage / Frist / Termin"", jScrollPane1);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","863","ohne Wiedervorlage","tabTables.addTab(""ohne Wiedervorlage"", jScrollPane2);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsMissingPanel.java","887","ohne Frist","tabTables.addTab(""ohne Frist"", jScrollPane3);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsOverviewPanel.java","754","Akte bearbeiten","mnuOpenArchiveFile.setText(""Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsOverviewPanel.java","755","gewählte Akte bearbeiten","mnuOpenArchiveFile.setToolTipText(""gewählte Akte bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsOverviewPanel.java","773","Liste nach LibreOffice exportieren","cmdExport.setToolTipText(""Liste nach LibreOffice exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ArchiveFileReviewsOverviewPanel.java","781","Aktualisieren","cmdRefresh.setToolTipText(""Aktualisieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1036","Dateien zur Akte speichern","setTitle(""Dateien zur Akte speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1053","für alle zum Speichern markierten Dateien übernehmen","cmdTagAll.setToolTipText(""für alle zum Speichern markierten Dateien übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1061","Dokumente > Unterordner","lblCommonFolder.setText(""Dokumente > Unterordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1064","für alle zum Speichern markierten Dateien übernehmen","cmdFolderAll.setToolTipText(""für alle zum Speichern markierten Dateien übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1086","00123/22 eine Aktenbezeichnung","lblCase.setText(""00123/22 eine Aktenbezeichnung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1089","aktentag","lblCaseTags.setText(""aktentag"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1092","Aktenetikett auswählen","cmdCaseTags.setToolTipText(""Aktenetikett auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1100","Dokumentetikett auswählen","cmdCommonTags.setToolTipText(""Dokumentetikett auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1108","Ordner auswählen","cmdCommonFolder.setToolTipText(""Ordner auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1148","Auswahl nach Dateitypen:","lblByFileTypes.setText(""Auswahl nach Dateitypen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1161","für alle zum Speichern markierten Dateien übernehmen","cmdNameTemplateAll.setToolTipText(""für alle zum Speichern markierten Dateien übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveDialog.java","1169","Kalendereintrag hinzufügen","cmdAddCalendarEntry.setToolTipText(""Kalendereintrag hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveEntry.java","797","Speichern aktivieren / deaktivieren","togSave.setToolTipText(""Speichern aktivieren / deaktivieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveEntry.java","830","Dokumente > Finanzen","lblFolder.setText(""Dokumente > Finanzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveEntry.java","841","Dokumentetikett auswählen","cmdDocTags.setToolTipText(""Dokumentetikett auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\BulkSaveEntry.java","849","Ordner auswählen","cmdFolder.setToolTipText(""Ordner auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\CaseAccountEntryDialog.java","724","Buchung im Aktenkonto","setTitle(""Buchung im Aktenkonto"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\CaseExportDialog.java","78","Akten für den Export auswählen","setTitle(""Akten für den Export auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\CaseExportDialog.java","82","Export von Akten, für die Synchronisation mit der App aktiviert sind","hintLabel.setText(""Export von Akten, für die Synchronisation mit der App aktiviert sind"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\CaseExportDialog.java","92","Alle auswählen","selectAllButton.setToolTipText(""Alle auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\CaseExportDialog.java","100","Keine auswählen","deselectAllButton.setToolTipText(""Keine auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ClaimLedgerDialog.java","1367","Exportieren","cmdExport.setToolTipText(""Exportieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ClaimLedgerEntryPanel.java","728","einsehen / bearbeiten","cmdOpen.setToolTipText(""einsehen / bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ClaimLedgerEntryPanel.java","741","Beleg löschen","cmdDelete.setToolTipText(""Beleg löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ConflictingEventsDialog.java","727","Prüfung auf mögliche Terminkonflikte","setTitle(""Prüfung auf mögliche Terminkonflikte"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ConflictingEventsDialog.java","743","unverändert speichern","cmdConfirm.setText(""unverändert speichern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ConflictOfInterestDialog.java","757","In folgenden Akten ist die Adresse in anderer Rolle geführt:","jLabel1.setText(""In folgenden Akten ist die Adresse in anderer Rolle geführt:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ConflictOfInterestDialog.java","766","Bestätigen","cmdCancel.setText(""Bestätigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\EditOrDuplicateEventDialog.java","902","Ereignis bearbeiten oder duplizieren","setTitle(""Ereignis bearbeiten oder duplizieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfConversionStep.java","750","<html><p>Alle ausgewählten Dokumente werden in das PDF-Format konvertiert. Sie können im nächsten Schritt die Reihenfolge der Dokumente festlegen.</html>","jLabel1.setText(""<html><p>Alle ausgewählten Dokumente werden in das PDF-Format konvertiert. Sie können im nächsten Schritt die Reihenfolge der Dokumente festlegen.</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfMergeStep.java","865","Dokumente zusammenführen","setName(""Dokumente zusammenführen""); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfMergeStep.java","869","<html><p>Die Dokumente werden zusammengeführt und können kontrolliert werden.</html>","jLabel1.setText(""<html><p>Die Dokumente werden zusammengeführt und können kontrolliert werden.</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfMergeStep.java","878","zur Akte","chkSaveToCase.setText(""zur Akte"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfMergeStep.java","883","speichern:","jLabel2.setText(""speichern:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfOrderingStep.java","767","Dokumente sortieren","setName(""Dokumente sortieren""); // NOI18N"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfOrderingStep.java","771","<html><p>Bringen Sie die Dokumente in die gewünschte Reihenfolge. Sie werden im nächsten Schritt zu einem Gesamtdokument zusammengeführt.</html>","jLabel1.setText(""<html><p>Bringen Sie die Dokumente in die gewünschte Reihenfolge. Sie werden im nächsten Schritt zu einem Gesamtdokument zusammengeführt.</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfOrderingStep.java","804","Dokumente in der Übersicht per Drag & Drop sortieren","cmdLightTable.setToolTipText(""Dokumente in der Übersicht per Drag & Drop sortieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ExportAsPdfOrderingStep.java","814","Reihenfolge der Dokumente umkehren","cmdReverse.setToolTipText(""Reihenfolge der Dokumente umkehren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1386","Typ oder Nummernkreis bearbeiten","cmdConfirmInvoiceNumber.setToolTipText(""Typ oder Nummernkreis bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1491","Anhand des Rechnungssenders bestimmen sich u.a. Absender und Zahlungsinformationen \nfür die elektronische Rechnung. \nBitte sicherstellen, dass diese Informationen aktuell sind (Administration - Nutzerverwaltung).","jLabel18.setToolTipText(""Anhand des Rechnungssenders bestimmen sich u.a. Absender und Zahlungsinformationen \nfür die elektronische Rechnung. \nBitte sicherstellen, dass diese Informationen aktuell sind (Administration - Nutzerverwaltung)."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1496","Zahlung:","jLabel20.setText(""Zahlung:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1639","leere Position hinzufügen","cmdAddPosition.setToolTipText(""leere Position hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1647","Positionen aus Berechnungsplugin übernehmen","cmdCalculation.setToolTipText(""Positionen aus Berechnungsplugin übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1655","alle Positionen löschen","cmdRemoveAllPositions.setToolTipText(""alle Positionen löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1681","Positionsvorlage übernehmen","cmdApplyPositionTemplate.setToolTipText(""Positionsvorlage übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1689","Positionen aus Zeiterfassungsprojekten dieser Akte übernehmen","cmdTimesheetPositions.setToolTipText(""Positionen aus Zeiterfassungsprojekten dieser Akte übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1817","Dokument erzeugen","cmdCreateInvoiceDocument.setToolTipText(""Dokument erzeugen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1829","Dokument zum Beleg laden","cmdUploadInvoiceDocument.setToolTipText(""Dokument zum Beleg laden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1837","Dokument anzeigen","cmdViewDocument.setToolTipText(""Dokument anzeigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1845","zum Dokument wechseln","cmdNavigateToDocument.setToolTipText(""zum Dokument wechseln"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1853","Rechnungsdokument","jLabel15.setText(""Rechnungsdokument"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1856","rechnung.pdf","lblInvoiceDocument.setText(""rechnung.pdf"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1887","Leistungsnachweis in Dokument übertragen - Platzhalter {{ZE_TABELLE}} in einer 1x1-Tabelle einer Vorlage","cmdCreateTimesheetDocument.setToolTipText(""Leistungsnachweis in Dokument übertragen - Platzhalter {{ZE_TABELLE}} in einer 1x1-Tabelle einer Vorlage"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1962","Dokumente","jTabbedPane1.addTab(""Dokumente"", jPanel1);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1993","Zahlungseingang:","jLabel13.setText(""Zahlungseingang:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","1995","Rechnungssumme:","jLabel14.setText(""Rechnungssumme:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceDialog.java","2036","Zahlungen","jTabbedPane1.addTab(""Zahlungen"", jPanel3);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","809","einsehen / bearbeiten","cmdOpen.setToolTipText(""einsehen / bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","828","<Rechnungsadresse>","lblRecipient.setText(""<Rechnungsadresse>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","834","Beleg löschen","cmdDelete.setToolTipText(""Beleg löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","842","in dieser Akte duplizieren","cmdDuplicate.setToolTipText(""in dieser Akte duplizieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","850","in andere Akte kopieren","cmdCopy.setToolTipText(""in andere Akte kopieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","867","Zahlungseingang:","jLabel3.setText(""Zahlungseingang:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoiceEntryPanel.java","898","neue ausgehende Zahlung aus Beleg","cmdPaymentFromInvoice.setToolTipText(""neue ausgehende Zahlung aus Beleg"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\InvoicePositionEntryPanel.java","855","Position löschen","cmdRemovePosition.setToolTipText(""Position löschen"");"
